,Bath,Bed,Half-bath,Price,Square_Feet,Zip_code
814,1,2,0,1499000,900,93401
815,2,2,1,1495888,2372,92629
816,2,3,1,1495000,2339,90275
817,3,3,0,1475000,2020,90245
818,2,3,1,1475000,1350,92651
819,3,4,1,1468880,3467,92782
820,3,3,0,1450000,1568,90046
821,2,3,0,1399999,1360,91607
822,4,5,1,1399900,3776,92129
823,5,5,1,1399000,3950,91040
824,3,5,0,1369000,3800,92705
825,2,4,0,1350000,1988,94563
826,3,5,1,1325000,3161,92352
827,3,3,1,1325000,2764,90065
828,2,3,0,1325000,1606,90068
829,2,3,1,1299000,2393,92672
830,3,5,2,1295000,5218,96150
831,2,4,0,699000,1909,92869
832,2,3,0,689000,1376,90247
833,2,3,0,689000,1376,90247
834,1,3,1,689000,1139,92804
835,2,3,0,688888,1709,94602
836,3,4,0,688000,2276,90746
837,3,4,1,685000,1916,94521
838,2,4,0,665000,2576,92057
839,2,4,0,665000,1753,92840
840,2,4,0,665000,1753,92840
841,2,2,0,650000,1829,93012
842,2,3,0,650000,1296,92672
843,2,3,0,650000,1296,92672
844,1,2,0,650000,792,92110
845,3,6,0,649999,3270,92562
846,2,4,0,649000,1964,93004
847,3,4,0,648000,3031,92880
848,2,3,0,645000,2127,93314
849,2,3,0,645000,1741,91405
850,3,4,0,639000,1694,93004
851,2,4,1,430000,1759,92377
852,2,4,1,429900,2593,92407
853,2,3,1,429000,1340,92114
854,2,2,0,426860,1042,94523
855,2,3,0,425000,2023,92234
856,2,2,0,425000,899,90201
857,3,4,0,420000,2841,92555
858,2,3,0,420000,1250,90222
859,3,3,0,419900,2030,92399
860,2,2,0,415900,1734,92584
861,2,3,1,415000,2582,93534
862,2,3,0,415000,2582,93534
863,3,3,0,410000,1835,92253
864,2,3,1,410000,1650,92507
865,1,2,0,410000,732,90201
866,2,3,0,409000,1392,91384
867,3,3,0,405000,2421,92333
868,2,3,0,405000,1918,93311
869,1,2,0,400000,1058,90047
870,1,2,0,400000,1058,90047
871,2,4,0,248000,1512,92227
872,2,4,0,245000,1782,93312
873,1,4,1,245000,1492,93726
874,2,2,0,245000,1097,92544
875,2,3,0,239900,1499,93309
876,2,2,0,239500,1316,92583
877,2,2,0,237900,1046,92545
878,2,3,0,235000,1684,92345
879,2,4,0,234000,1845,92243
880,2,3,0,232700,1522,93726
881,2,3,1,229800,1515,93711
882,2,2,0,229000,1354,96080
883,2,3,0,229000,961,93726
884,2,3,0,212500,1443,93305
885,1,2,0,205900,1056,92404
886,2,3,0,205000,1117,93247
887,2,3,0,204900,1288,93555
888,1,2,0,203900,850,92883
889,1,2,0,199000,936,95928
890,2,3,0,195000,1350,93274
891,3,4,0,1280000,3124,91301
892,2,3,0,1198888,1827,91105
893,4,4,2,1150000,3952,92352
894,6,5,0,1097000,2800,92264
895,4,4,0,1050000,3474,92253
896,2,3,0,1049000,2060,91505
897,4,3,0,950000,3040,92802
898,4,5,1,949997,3180,93065
899,3,4,1,949000,3250,91390
900,1,3,0,898888,2136,94602
901,1,3,1,849000,1288,94619
902,3,4,0,799000,1843,93405
903,1,4,0,788000,1568,90805
904,2,3,0,780000,1864,92835
905,2,3,0,780000,1864,92835
906,3,3,0,775000,2324,92270
907,2,3,1,749900,2000,93422
908,4,4,0,749870,3107,92505
909,3,3,0,729000,1682,92833
910,3,3,0,729000,1682,92833
911,1,2,0,625000,1608,90018
912,3,5,0,560000,2648,94509
913,2,3,0,560000,1769,94928
914,1,3,0,525000,1200,90650
915,2,4,0,499000,1735,91945
916,2,3,0,460000,2021,92307
917,1,2,0,439900,857,90280
918,3,4,0,439000,1860,95678
919,1,2,1,339900,924,92399
920,2,2,0,335000,996,95945
921,1,2,0,295000,897,95945
922,1,2,1,290000,1212,95726
923,1,2,0,275000,1030,92407
924,1,2,0,274900,807,92399
925,2,3,0,265000,1542,92307
926,2,3,0,219900,1336,92395
927,2,3,0,199900,1257,92395
928,1,2,0,189900,864,92345
929,2,3,0,175000,1033,95340
930,4,5,0,899900,4249,92882
931,2,3,0,899000,1572,94608
932,3,4,0,889000,2300,92708
933,4,5,1,860000,3284,94553
934,3,5,1,850000,2518,92630
935,2,4,1,850000,2248,92692
936,2,4,0,849900,2090,91304
937,1,3,0,844000,1067,90505
938,2,4,1,799000,1745,92064
939,2,3,1,799000,1370,92103
940,3,5,0,795000,2436,91941
941,2,3,1,789000,1800,90731
942,2,3,1,789000,1800,90731
943,2,4,0,785000,1636,92683
944,2,3,0,779000,1214,92116
945,2,3,0,777777,1053,94568
946,2,2,0,775000,911,92054
947,3,4,0,769000,3691,92065
948,3,4,0,769000,2608,91915
949,2,3,0,769000,2155,92870
950,2,3,0,349000,1660,92203
951,2,3,0,344000,1680,95223
952,2,4,0,339900,2078,93550
953,2,4,0,339900,2078,93550
954,2,3,0,330000,1682,92346
955,3,5,0,329900,2843,93535
956,2,3,1,329900,2005,93543
957,2,3,0,329000,2536,92345
958,3,4,0,325000,3168,93622
959,3,4,0,325000,2320,93313
960,2,3,0,321500,1916,92345
961,2,3,0,315000,1796,92201
962,2,2,0,315000,1768,92308
963,2,4,0,315000,1706,93552
964,2,2,0,315000,1674,92308
965,1,3,1,300000,1328,95973
966,1,2,0,300000,836,92335
967,3,4,0,299999,2556,92392
968,2,2,0,299750,1064,92211
969,2,3,0,295000,989,92553
970,1,3,1,289000,1136,92223
971,2,3,0,279900,1783,92545
972,2,3,0,275000,1862,92308
973,2,3,1,249900,1726,95247
974,2,3,0,235500,1612,92308
975,1,2,0,225000,864,95467
976,2,3,0,185000,1591,93704
977,8,7,0,5750000,6907,90077
978,3,4,1,4800000,3862,90743
979,3,4,0,3350000,2736,90049
980,4,4,1,3348000,4824,90049
981,3,4,0,3250000,3932,93001
982,4,3,1,3195000,3159,92651
983,2,2,0,3095000,1391,90402
984,5,4,2,2650000,6040,93908
985,3,4,1,2499999,4925,92118
986,4,5,0,614900,3234,92563
987,2,5,1,589900,2328,92154
988,1,2,0,570000,848,94580
989,2,4,0,569900,1867,90805
990,2,3,0,569500,1197,93023
991,2,4,0,569000,1617,94558
992,2,3,1,559000,2310,95608
993,2,4,1,550000,2484,95864
994,2,3,1,549000,2152,96020
995,2,3,0,547000,1476,95405
996,2,3,0,520000,1175,92154
997,3,4,0,515000,1776,95687
998,3,5,0,512500,2137,94561
999,2,3,0,499900,1515,92821
1000,1,2,0,499000,730,94060
1001,5,5,1,495000,3887,92596
1002,2,3,0,495000,2196,95954
1003,2,4,0,488800,1679,92065
1004,2,3,0,469000,1792,95372
1005,4,4,1,8799000,4200,90266
1006,5,6,1,4985000,9147,92091
1007,4,5,1,4299000,4456,90403
1008,5,5,1,3780000,6453,91006
1009,3,4,1,3398000,3483,90403
1010,5,5,2,3349000,5903,90077
1011,5,5,1,3300000,6138,92861
1012,3,4,1,3195000,3055,90046
1013,5,5,1,2999950,5907,91362
1014,3,3,1,2999000,3904,90068
1015,4,4,1,2989500,4018,92675
1016,5,5,0,2895000,3600,90045
1017,4,5,3,2799000,6296,92270
1018,4,4,1,2695000,5426,90068
1019,3,4,0,2695000,3326,92653
1020,6,6,0,2689050,5910,93065
1021,3,4,0,2575000,2619,94127
1022,5,4,1,2499000,4359,90277
1023,4,5,1,2350000,3775,94598
1024,5,5,1,2348000,6214,90290
1025,3,4,0,995000,1736,95133
1026,3,5,2,989900,4904,91901
1027,4,4,1,989000,3484,91750
1028,2,4,1,987000,1992,90720
1029,3,5,0,979900,3055,92869
1030,2,4,1,979000,2432,92692
1031,3,3,0,979000,1500,91504
1032,3,5,0,975000,3611,91324
1033,2,4,1,969000,2564,91304
1034,3,5,0,965900,2641,92673
1035,3,5,0,958000,2607,90703
1036,2,5,1,950000,3200,92692
1037,2,4,0,949900,2317,92705
1038,3,4,0,949000,1991,92886
1039,3,4,0,949000,1991,92886
1040,2,3,0,949000,1660,94546
1041,2,4,0,939000,2110,91304
1042,3,5,0,924900,3351,91910
1043,4,4,0,899999,2970,90031
1044,3,4,1,899900,3352,92071
1045,2,3,0,667000,1493,91405
1046,2,3,0,659900,1486,94521
1047,2,3,0,659000,1779,91355
1048,4,5,1,650000,4157,92508
1049,4,4,1,650000,3690,94505
1050,2,3,0,649900,1844,91791
1051,2,3,0,649900,1844,91791
1052,1,3,1,649900,1210,92675
1053,2,3,0,649000,1198,90706
1054,2,3,0,649000,1198,90706
1055,1,3,0,648000,1160,94541
1056,2,3,0,640000,2230,92082
1057,2,3,0,639000,1120,92111
1058,2,3,0,630000,965,93036
1059,2,3,0,629999,1352,91755
1060,2,3,0,629900,1899,92028
1061,3,4,0,625000,2130,91350
1062,2,2,0,625000,1351,92268
1063,2,2,0,624000,1969,93012
1064,2,4,0,620000,1080,94521
1065,2,3,1,465000,1868,93455
1066,2,4,1,464900,2812,92585
1067,2,3,0,450000,1822,93455
1068,2,3,0,450000,1600,93510
1069,2,3,0,450000,999,92114
1070,3,4,0,449999,2330,92563
1071,2,3,0,449500,1430,93446
1072,2,3,0,449000,2100,96048
1073,2,4,0,449000,1782,95624
1074,4,6,0,445000,2922,92584
1075,3,4,0,440000,1862,92336
1076,1,2,0,439000,760,90731
1077,3,5,0,438888,3073,92307
1078,3,4,0,436888,2584,92371
1079,1,3,0,435000,980,90650
1080,3,5,1,429900,3404,92555
1081,3,4,1,429900,3024,93291
1082,2,3,0,429900,1798,93601
1083,2,3,1,429000,2142,92407
1084,2,3,0,425300,2274,92220
1085,2,4,1,260000,2465,92530
1086,2,3,0,255000,1505,92234
1087,2,3,0,255000,1175,93534
1088,1,2,0,249900,862,92404
1089,2,3,0,239900,1859,93309
1090,2,4,0,239900,1300,95301
1091,2,4,0,236000,1658,93313
1092,2,3,0,235000,1495,92325
1093,2,3,0,229000,1360,93702
1094,3,4,0,225000,1800,93702
1095,2,3,0,225000,1314,93722
1096,1,3,0,225000,1125,93543
1097,2,3,0,220000,1308,93726
1098,2,3,0,220000,1146,93311
1099,2,3,0,219900,1450,92308
1100,2,3,0,214990,1823,93505
1101,2,4,0,212500,1357,93308
1102,2,3,0,210000,1580,95954
1103,1,2,0,199900,1110,92252
1104,1,1,0,199000,318,95971
1105,2,3,0,335000,2188,95901
1106,3,3,0,299900,1940,92543
1107,1,2,0,284000,1044,95945
1108,3,4,0,279500,2204,93257
1109,2,3,0,275000,2238,93728
1110,2,3,0,270000,1350,95945
1111,2,4,0,255000,1650,92392
1112,2,3,0,254900,1528,92342
1113,2,4,0,249900,1809,92301
1114,2,3,0,249900,1250,95249
1115,2,4,0,235000,1528,92394
1116,2,3,0,207000,1283,92395
1117,1,2,0,149000,768,95223
1118,7,5,2,16995000,12000,93923
1119,8,8,0,11500000,9422,91106
1120,4,5,0,4595000,3530,94010
1121,2,4,1,625000,2347,95762
1122,2,3,0,615000,2176,95648
1123,2,3,0,599888,1470,94577
1124,2,3,1,599000,2757,92508
1125,2,3,0,599000,1357,95405
1126,2,3,1,569000,2567,95608
1127,3,4,0,559900,3266,92544
1128,2,3,0,559000,2000,93001
1129,2,3,0,550000,1700,94928
1130,2,3,0,539000,1537,91325
1131,3,5,0,525000,2508,95624
1132,3,3,0,500000,2263,95993
1133,2,3,1,500000,1814,92021
1134,1,3,0,449900,1008,92115
1135,2,3,0,444000,1820,95690
1136,3,4,0,419900,2595,92530
1137,2,4,0,410000,1409,94509
1138,2,3,0,399000,1691,95632
1139,4,4,1,1649000,3663,91302
1140,3,3,1,1649000,2376,90094
1141,2,3,0,1649000,1875,92629
1142,3,4,1,1648000,4293,92886
1143,5,6,1,1599000,3300,90042
1144,4,6,1,1595000,4185,92064
1145,4,4,1,1549000,2919,91607
1146,3,5,0,1499000,2729,92604
1147,3,4,1,1499000,2500,91316
1148,3,3,0,1499000,2002,91302
1149,5,6,1,1495000,4334,92131
1150,3,3,0,1495000,2004,90293
1151,2,3,1,1469900,2677,94506
1152,2,4,0,1438000,1800,92603
1153,3,3,0,1400000,2848,90293
1154,4,3,2,1399000,3963,92270
1155,2,3,0,1399000,1847,90026
1156,2,3,0,1374999,2344,92107
1157,4,5,1,1374777,4804,92131
1158,3,3,1,1350000,2429,92116
1159,2,3,0,839000,1625,92111
1160,1,2,1,839000,1260,91208
1161,3,4,0,838000,2188,91745
1162,3,3,1,829000,2022,92264
1163,3,4,0,824900,2261,92688
1164,2,3,1,819900,1824,93023
1165,2,3,0,818000,1869,90032
1166,3,3,1,799900,2697,94511
1167,3,3,0,799000,4000,92314
1168,2,3,0,799000,1491,90042
1169,1,2,0,799000,942,91201
1170,4,4,1,795000,3882,92284
1171,3,3,0,795000,2047,90068
1172,2,3,0,795000,1364,94550
1173,2,3,0,790000,1241,96161
1174,2,4,1,789000,2594,92019
1175,2,3,0,779900,1220,90016
1176,2,3,0,779000,2009,91364
1177,3,3,0,775000,1773,93442
1178,2,3,0,774990,1732,92123
1179,3,4,0,599900,1482,92704
1180,2,3,0,599800,1404,91790
1181,2,3,1,599000,2527,96120
1182,2,3,1,599000,1644,92026
1183,2,4,0,599000,1450,91941
1184,2,4,0,595000,1946,92003
1185,2,3,0,595000,1628,91941
1186,2,4,0,595000,1386,92805
1187,1,2,0,595000,1008,92843
1188,2,4,0,594988,1286,90620
1189,2,3,0,589000,2023,92203
1190,2,2,0,579988,1042,91761
1191,3,5,0,579000,3429,92592
1192,3,4,0,579000,2388,92315
1193,2,3,0,579000,2054,92026
1194,2,3,0,579000,1450,91311
1195,1,2,0,578000,812,94607
1196,2,4,0,575000,2200,92880
1197,2,3,1,575000,1860,92831
1198,2,3,1,575000,1860,92831
1199,3,4,0,410669,2039,93551
1200,2,3,0,409900,1767,93514
1201,3,4,0,409000,1403,92337
1202,3,5,0,408000,3610,93536
1203,2,3,0,405000,2491,92532
1204,3,3,0,400000,3078,93527
1205,2,3,0,400000,1200,94806
1206,3,5,0,399900,2058,93550
1207,3,5,0,399900,2058,93550
1208,2,3,0,399900,1622,92504
1209,3,4,0,399000,2652,93536
1210,2,3,0,399000,2254,93238
1211,2,3,0,395000,1392,92562
1212,1,2,0,395000,960,90006
1213,1,3,0,395000,936,91764
1214,1,3,0,389900,1434,91710
1215,2,3,0,389000,2249,92201
1216,2,3,0,379000,2400,92253
1217,3,4,0,379000,1994,92555
1218,2,3,0,375000,1867,92253
1219,2,2,0,175000,1696,92395
1220,1,3,0,169990,1340,93501
1221,2,2,0,159900,1115,92284
1222,1,1,0,159000,648,92386
1223,2,3,0,155000,1312,92371
1224,1,2,0,145000,1048,93618
1225,1,2,0,139950,1066,93705
1226,1,2,0,120800,784,93304
1227,2,1,0,115000,529,93550
1228,1,2,1,100000,884,92285
1229,1,3,0,98000,1191,93501
1230,3,5,0,2199000,3066,95135
1231,2,4,0,1695000,2860,95060
1232,3,4,1,1545000,3456,92019
1233,3,4,0,1374900,2981,94611
1234,2,4,0,1600000,1856,94558
1235,2,3,0,1595000,2100,90210
1236,3,4,0,1495000,3300,94550
1237,2,3,1,1475000,2276,94559
1238,5,3,0,1400000,4544,91506
1239,1,3,0,1399000,1760,95126
1240,2,3,0,1398000,1410,94030
1241,3,4,0,1348000,1900,94030
1242,1,3,1,1288000,1092,94085
1243,2,2,0,1250000,1619,93953
1244,3,4,0,1249800,3300,92831
1245,2,4,0,1199500,2966,95037
1246,3,4,0,1198000,3617,94505
1247,2,4,0,1198000,1569,94536
1248,3,5,0,1179800,2806,92065
1249,2,4,0,1158888,1547,94566
1250,4,6,0,1129888,3758,92071
1251,4,5,0,1079000,3315,91311
1252,2,4,0,999900,2040,94568
1253,2,3,0,379500,1832,95926
1254,3,4,0,374900,2178,93636
1255,2,4,1,372500,2377,92570
1256,3,3,0,367000,2300,95228
1257,2,3,0,365126,1451,95758
1258,2,3,0,359900,1994,96137
1259,2,3,0,359900,1582,95835
1260,2,3,0,359000,1613,95993
1261,2,3,0,349000,1248,95949
1262,2,3,0,339000,1480,95370
1263,2,3,0,336000,1319,95826
1264,2,3,0,335000,1058,94509
1265,3,4,0,299900,1850,93536
1266,1,3,2,299000,1740,93561
1267,2,4,0,289900,1780,96001
1268,1,2,1,265000,960,95204
1269,1,3,1,255000,1535,93561
1270,1,2,1,239900,1394,93561
1271,1,3,0,225000,956,92325
1272,3,4,1,1500000,2676,92626
1273,4,5,1,1495000,5620,92881
1274,4,5,1,1495000,5620,92881
1275,2,4,0,1495000,2137,94705
1276,3,4,0,1450000,1881,94538
1277,3,4,0,1399000,2619,90254
1278,3,4,0,1398000,3023,94550
1279,3,5,1,1389000,2854,91377
1280,2,3,0,1379000,1771,90004
1281,4,5,1,1350000,4127,91325
1282,2,4,1,1349100,1762,94555
1283,3,5,1,1349000,3759,92887
1284,2,4,1,1349000,3572,94610
1285,2,3,1,1349000,2476,90290
1286,3,3,0,1300000,1919,90068
1287,2,3,0,1299000,1974,91316
1288,2,4,1,1298000,1993,94566
1289,3,6,0,1297500,3643,92011
1290,2,4,1,1295000,2354,94596
1291,2,3,0,1280000,2224,94507
1292,3,5,0,799900,2935,91387
1293,2,4,0,799900,2056,92706
1294,2,4,0,799888,1572,94587
1295,2,3,0,799700,1232,90032
1296,3,5,0,799000,3254,92881
1297,2,4,1,799000,1969,91335
1298,4,4,1,790000,4161,93711
1299,2,3,0,788000,1512,91755
1300,3,5,0,785000,2307,92683
1301,3,3,0,779000,1683,90043
1302,3,5,0,775000,2241,92128
1303,2,4,0,775000,2107,92865
1304,2,2,0,775000,2023,93444
1305,4,6,1,770000,4121,92592
1306,2,3,1,769900,1877,92692
1307,1,3,1,769000,1431,94577
1308,2,3,1,765000,1623,91377
1309,2,3,0,759000,1412,92117
1310,1,3,0,758000,1080,91801
1311,2,3,0,750000,1269,94608
1312,2,3,0,565000,1644,91709
1313,2,3,1,565000,1503,92841
1314,3,5,0,560000,2382,90222
1315,3,4,1,559900,2694,92880
1316,2,4,1,559900,1618,92114
1317,2,3,0,559900,1442,91355
1318,1,3,1,559000,1246,92832
1319,2,3,0,554900,1678,91306
1320,2,3,0,550000,1750,91390
1321,2,3,1,545900,2785,92585
1322,2,3,0,545000,1739,92691
1323,2,3,0,545000,1739,92691
1324,2,3,0,540000,1757,90603
1325,2,3,0,540000,1757,90603
1326,2,3,0,539000,1850,91342
1327,2,3,0,539000,1463,91911
1328,3,4,0,535000,3135,92508
1329,2,3,0,535000,1188,92105
1330,2,3,1,529900,1233,92056
1331,4,4,0,529000,3014,93312
1332,1,3,0,365000,915,91764
1333,2,4,0,360000,1712,92376
1334,3,3,0,351200,2076,92243
1335,2,3,0,350000,1272,92337
1336,1,2,0,350000,800,92274
1337,2,4,0,349900,2060,95348
1338,2,3,0,349900,2040,92587
1339,2,3,0,349900,1776,93550
1340,2,4,0,349900,1096,92354
1341,2,3,0,349000,1850,93257
1342,2,3,0,345000,2016,95223
1343,3,4,0,340000,2296,95340
1344,1,3,0,339900,1428,92506
1345,3,3,0,330000,1766,93550
1346,1,2,1,330000,947,92562
1347,2,4,0,329900,1927,93550
1348,2,4,0,329900,1927,93550
1349,3,4,0,329900,1714,93551
1350,1,3,1,329900,1277,92405
1351,2,4,0,919000,2500,94546
1352,2,3,0,799000,1840,95006
1353,2,3,2,789000,2610,95959
1354,2,3,0,778900,1241,95111
1355,3,5,0,775000,2168,91711
1356,2,3,0,775000,1719,93420
1357,3,4,0,750000,1886,90603
1358,3,5,0,749000,2949,90670
1359,2,4,1,639000,2152,91737
1360,2,4,1,595000,1820,91701
1361,2,4,0,595000,1668,95420
1362,1,3,0,515000,1000,95618
1363,1,7,0,499000,1180,92509
1364,2,3,0,469900,1307,92071
1365,4,3,0,450000,2256,93644
1366,1,2,0,450000,756,95006
1367,2,3,0,988000,1260,94560
1368,3,4,1,985000,2789,95616
1369,3,5,0,980000,2503,94587
1370,2,3,0,979000,1572,94949
1371,2,4,0,965000,2142,94947
1372,2,3,0,949000,1706,95472
1373,2,4,1,925000,2565,95608
1374,2,3,1,899000,2063,92677
1375,3,4,0,849900,2984,95746
1376,2,3,0,839000,2038,94542
1377,3,3,0,819000,2208,91325
1378,2,3,0,810000,1266,94947
1379,2,3,1,799900,4112,95831
1380,2,4,0,799000,1584,91355
1381,2,3,1,795000,2301,92692
1382,2,4,1,765800,2507,92065
1383,3,4,0,750000,1801,92688
1384,2,4,0,750000,1566,92865
1385,3,4,0,749000,2670,91381
1386,2,4,1,749000,2342,92807
1387,5,4,0,1349000,3594,95476
1388,2,3,1,938000,1655,94568
1389,3,4,1,839000,2500,95409
1390,2,3,0,750000,1946,94546
1391,2,3,0,699000,1135,94601
1392,2,3,0,699000,1135,94601
1393,1,3,1,665000,1662,94541
1394,7,7,1,7500000,8177,90265
1395,6,5,1,7250000,6500,90046
1396,5,7,1,5199000,6878,92118
1397,6,6,1,4268000,7352,92592
1398,5,4,0,3899000,4776,90272
1399,4,5,0,3400000,3237,90266
1400,5,5,1,3250000,3566,90036
1401,4,4,0,2995000,3294,92663
1402,5,5,2,2899000,6364,92705
1403,4,4,1,2855000,3581,96161
1404,3,4,1,2588000,3988,94507
1405,7,5,0,2498888,5178,91741
1406,3,4,0,2495000,2041,90291
1407,2,5,1,795000,2019,90630
1408,2,3,0,779900,1388,90043
1409,2,3,0,778880,1909,91803
1410,2,2,0,770000,1101,91506
1411,3,4,0,769000,2459,91709
1412,2,3,1,769000,2209,93063
1413,2,3,0,759950,1208,90504
1414,2,3,0,750000,1496,91016
1415,2,3,1,749900,2177,92056
1416,2,4,1,749000,2339,91945
1417,2,3,0,749000,1608,92706
1418,2,3,0,745000,1040,90504
1419,3,3,1,739000,2791,92253
1420,2,4,0,737000,1262,92683
1421,2,3,0,735000,2038,93012
1422,3,4,0,725000,2526,91709
1423,2,3,1,725000,1820,91902
1424,2,3,0,725000,1668,92845
1425,2,3,0,725000,1668,92845
1426,2,3,0,720000,1780,92802
1427,2,4,0,519900,1165,94806
1428,2,4,1,518000,2694,92592
1429,2,3,1,515000,1582,92026
1430,2,4,0,515000,1464,91701
1431,4,5,0,510000,3660,93619
1432,2,3,0,510000,1402,91384
1433,2,3,0,500000,1435,90660
1434,2,4,1,499999,2682,92567
1435,2,2,0,499500,1555,95971
1436,2,4,0,499500,1350,90805
1437,2,3,0,499000,1610,93446
1438,1,3,0,499000,1180,92509
1439,1,4,1,495000,1212,90602
1440,3,3,0,490000,2259,92882
1441,1,4,0,489999,2062,90059
1442,2,4,1,489900,2905,92346
1443,2,4,1,489900,2332,94509
1444,2,5,1,485000,2561,92591
1445,2,4,1,485000,2186,92336
1446,2,2,0,485000,1232,92028
1447,2,4,0,284900,1802,92395
1448,2,2,0,279900,1600,96032
1449,2,4,0,279000,1088,92374
1450,2,3,0,270000,1620,93314
1451,2,3,0,270000,1557,95451
1452,1,2,0,260000,1080,95926
1453,2,3,0,259000,1958,93230
1454,2,3,0,250000,1582,92253
1455,2,3,0,250000,1548,93314
1456,2,3,0,250000,1358,92509
1457,1,3,1,249900,1024,92314
1458,1,2,0,249900,950,92314
1459,1,3,1,245000,1241,93534
1460,2,2,0,245000,1098,92586
1461,2,4,0,240000,1975,96032
1462,1,3,1,239900,1479,96001
1463,2,2,0,239000,1206,92586
1464,1,3,1,228500,1819,93705
1465,2,2,0,220000,1042,92344
1466,1,2,0,220000,900,92301
1467,2,3,0,248000,1028,93611
1468,1,3,0,232000,1057,96067
1469,2,3,0,226900,1654,93667
1470,1,2,0,214900,686,91762
1471,2,3,0,199900,1100,92301
1472,1,2,0,149000,768,93291
1473,2,2,0,145000,1200,95917
1474,1,2,0,129000,776,93728
1475,6,5,0,4995000,4303,94558
1476,5,5,2,4985000,4571,95030
1477,4,5,3,4495000,4894,90210
1478,4,5,1,4385000,3300,94965
1479,7,9,2,4000000,12648,91765
1480,4,5,1,3250000,6229,95046
1481,5,5,2,3249000,4717,91423
1482,2,3,0,389000,1469,95758
1483,3,4,0,375000,1649,95624
1484,2,2,0,359000,1865,92211
1485,1,3,0,349000,972,96150
1486,2,3,0,324900,1549,95503
1487,3,4,0,320000,2364,92545
1488,1,2,0,319900,814,90059
1489,2,3,0,299999,1631,95614
1490,2,3,0,299999,1202,92114
1491,2,3,0,299000,1249,93536
1492,3,5,0,295000,3279,95961
1493,2,3,0,294000,2700,95490
1494,2,3,0,279000,1396,95608
1495,2,3,0,270000,1705,92544
1496,2,3,0,269000,1414,93561
1497,2,3,0,262000,1600,93312
1498,3,4,0,255000,2103,92301
1499,2,3,0,249000,1288,95991
1500,2,3,0,235000,1631,92308
1501,3,4,1,1185000,2808,92677
1502,3,4,0,1165000,2276,92646
1503,3,4,0,1150000,2413,91321
1504,2,3,1,1129990,2632,92011
1505,3,4,0,1100000,3206,91324
1506,3,4,1,1099000,3800,91010
1507,3,3,0,1099000,1603,90019
1508,3,4,0,1095000,2351,91411
1509,2,2,0,1080000,1012,90046
1510,3,4,0,999000,4891,93015
1511,2,3,1,989000,1400,90026
1512,2,3,1,988888,2940,94605
1513,2,3,0,985000,2299,92835
1514,2,3,0,985000,2299,92835
1515,4,4,0,974900,3361,91355
1516,2,3,1,949000,1356,90278
1517,3,4,1,945000,3715,92270
1518,2,4,1,939000,2283,92131
1519,3,5,0,929000,3114,93021
1520,2,3,0,619000,1604,91306
1521,3,6,0,615000,3197,92591
1522,2,3,0,600000,1599,93010
1523,2,3,0,599900,1570,91307
1524,1,3,0,599900,1134,91342
1525,1,3,0,599900,1134,91342
1526,2,3,0,599000,1764,91605
1527,2,2,0,599000,1230,92692
